NodeNo,A.melanoleuca,C.dingo,D.marsupialis,E.barbara,L.pardalis,MeanShape,P.lotor,P.unica,PC1.max,PC1.min,PC2.max,PC2.min,S.harrisii,U.arctos,V.vulpes,V.zibetha,PC1pos.PC2pos,PC1pos.PC2neg,PC1neg.PC2pos,PC1neg.PC2neg
10829,4.2964,18.1,20.4031,19.0485,7.70071,13.4085,32.6299,40.0306,5.51223,142.939,6.32352,27.7671,19.4027,19.5737,69.9765,17.1088,3.12918,5.97926,41.6674,27.0547
10830,13.5603,35.8156,18.8732,12.3911,34.2519,25.302,16.6841,5.83936,7.24482,81.0164,7.31741,9.29668,6.51759,23.4979,33.9031,9.04455,3.01848,12.8017,42.9092,31.966
10831,12.2432,11.2701,6.5846,8.43473,22.086,21.9902,36.0702,39.0798,8.84805,20.3831,8.04855,39.2531,17.8105,7.53462,33.3843,23.1729,6.37768,6.16142,50.7567,17.0489
10832,10.01,20.9315,15.3119,30.1202,20.4664,42.9161,39.1084,29.8479,5.63664,53.8594,2.85619,21.7602,18.6757,20.422,31.2562,34.2078,4.62971,10.5121,57.5327,55.6148
10833,15.7203,27.1089,14.8252,9.2927,27.1182,11.841,11.1038,6.98653,10.8191,64.5914,11.5416,10.6557,17.1763,20.5252,33.5206,27.0953,4.37211,7.20188,27.0966,18.4677
10834,17.3609,34.6431,18.9504,10.3364,59.2896,20.7044,12.6192,16.3088,12.2942,34.1507,6.97778,27.1964,17.3152,23.315,33.5885,14.8413,3.71583,8.48629,21.3351,97.7997
10835,5.40977,33.1677,13.6364,12.3979,30.4503,20.7255,41.4799,25.7875,4.28075,56.247,1.78282,9.79526,11.0966,21.1209,25.3044,7.58033,3.9037,11.6145,35.7478,92.5542
10836,12.0872,24.7872,10.915,32.4967,33.5027,9.80088,20.0966,13.6904,12.6062,56.6067,7.61096,12.0897,8.99287,7.69169,32.8497,23.2782,4.41672,8.88356,32.7417,31.1717
10837,13.7087,33.0037,10.9446,6.50259,34.1457,19.1958,31.1907,6.92922,10.8066,18.0976,6.95864,23.2006,13.268,8.61004,40.951,28.7993,2.26026,6.60717,37.3051,101.652
10838,5.13073,12.0764,8.74695,26.2809,30.1974,22.3395,6.56456,24.6942,12.1459,53.4052,7.29478,32.1777,17.5566,6.57092,1.92506,24.9359,3.00465,6.41787,46.8798,67.7893
10839,4.59575,12.9073,19.8065,6.36237,27.732,22.4774,18.7112,28.5914,12.2167,11.2149,7.95403,13.3186,20.0297,23.3823,32.1254,24.5974,4.60333,11.549,51.2434,92.3929
10840,13.813,34.8066,11.9789,28.9174,26.3444,7.43215,37.0979,36.6729,9.44151,83.8656,2.38503,9.8942,21.2993,18.3941,23.1244,23.4651,2.99199,4.69547,45.153,7.913
10841,6.68575,26.1121,5.57536,32.0179,15.4985,29.5799,19.1113,36.4217,6.74326,11.5547,7.79478,9.09115,19.0117,10.3879,19.8497,31.1118,4.77795,11.553,54.0427,85.788
10842,17.7352,37.1289,4.11862,21.1555,17.0471,6.74887,20.5976,24.0707,10.5703,76.7343,7.76142,30.6667,16.8447,22.4373,7.71777,4.09436,6.43577,13.8303,47.6812,58.7708
10843,21.4162,4.528,8.11438,28.4339,5.96922,60.924,28.4693,19.4832,9.37489,80.8593,6.03964,30.8536,14.2725,4.82124,21.5549,28.4401,4.62606,6.9103,50.169,101.123
10844,15.77,16.0913,19.1294,8.98858,4.63774,18.7351,21.1538,37.6833,9.81607,75.7969,7.74947,7.19512,15.0806,7.38074,25.984,28.1523,3.41353,18.0823,64.6577,17.2001
10845,10.0875,12.4262,4.25913,29.5795,18.241,6.9864,35.1289,30.0813,4.38496,22.4285,9.44387,9.00365,15.998,15.5686,14.5945,11.5039,4.47363,9.48497,16.3379,101.374
10846,16.9767,35.7318,13.009,23.9994,14.5862,24.8484,37.4955,30.1145,6.51672,83.8225,1.92065,18.8382,5.71155,21.0896,32.0377,29.7918,4.07964,7.6712,54.6335,58.1402
10847,5.05319,10.929,19.1549,12.1673,34.5778,20.1322,12.9369,20.686,13.0704,75.0013,4.21017,20.556,11.4351,22.162,28.3795,2.60561,5.78943,9.02992,4.26014,32.3176
10848,3.47658,4.9183,14.4917,17.8475,15.049,28.6385,16.9336,39.7268,5.04913,47.9937,6.69274,9.49669,21.7194,23.281,26.309,18.7669,3.93244,14.6747,48.6736,18.9554
10849,15.7394,31.1128,9.18676,12.4009,33.9585,12.0138,10.2335,26.2381,11.2746,47.1945,5.20448,25.634,17.2783,10.5004,6.96206,26.5114,1.8364,11.7666,22.5574,87.5032
10850,16.1876,29.9902,13.1246,32.6027,12.6584,28.8821,32.6404,39.4519,12.063,11.5971,3.85172,19.7417,23.7604,12.9272,24.0319,34.1167,3.04658,12.1741,7.21623,83.7209
10851,8.11523,29.0283,14.0171,9.90201,31.5158,13.1226,7.20184,39.19,8.9784,50.75,6.64038,24.9463,20.178,20.6756,32.4978,9.89256,3.57438,14.1685,37.5577,102.752
10852,17.7525,21.2305,3.10353,31.8234,5.83421,16.1412,19.2769,37.4771,10.1653,48.3043,2.44565,24.7775,12.8145,11.668,19.1338,31.8475,2.65182,7.77187,13.2993,16.6091
10853,9.31273,33.9573,16.9475,31.3474,36.0508,29.6236,14.5972,9.86543,12.2434,51.0579,4.5023,14.4795,6.65902,8.00934,27.6325,28.553,3.5746,7.09993,34.9614,73.5927
10854,10.2434,40.1954,8.61413,13.0975,11.7694,29.6275,23.4486,34.455,11.6113,39.7353,5.8175,30.2288,12.716,21.8068,29.1102,32.4684,5.14781,13.6078,28.9989,74.1744
10855,6.07231,28.5515,14.3551,26.3986,15.6775,26.0712,29.3582,26.3727,6.00132,21.7204,3.16318,14.4112,10.4136,9.35016,31.5153,35.0129,3.75443,8.15328,39.2942,25.4452
10856,8.46316,36.3632,16.0555,29.3249,21.2675,13.6447,21.397,31.037,6.79559,73.1611,2.22751,30.4692,19.4213,7.62653,28.3445,29.4659,3.82422,6.35679,18.9529,53.1022
10857,15.0831,19.7072,18.1693,11.978,28.6714,17.0296,6.6978,38.174,11.0619,64.2668,5.2622,33.8659,14.5133,22.7478,23.0122,32.8741,3.24293,14.0806,47.0737,93.3661
10858,16.8269,8.97058,14.9789,24.4766,32.2661,14.0207,34.4112,34.2882,9.84896,83.0795,7.09731,15.4574,15.9233,17.3832,9.19278,30.2431,3.17457,7.2801,50.3044,62.3993
10859,10.6861,33.841,6.78588,30.2314,18.8868,25.7352,29.5809,11.083,6.98593,72.5345,7.18906,11.1252,32.3827,20.4594,29.9569,33.6578,3.02835,5.89225,49.7286,100.213
10860,11.9797,13.4032,18.1174,7.05389,20.4854,29.8449,14.9322,39.9063,10.4638,66.2199,1.60911,9.60642,5.58021,5.17138,6.21359,19.9603,3.34423,10.8521,52.0272,46.2629
10861,15.2444,15.3482,18.2102,9.9402,22.7448,8.1811,9.14108,39.183,6.17282,52.2704,6.21401,25.7463,16.3028,11.6774,1.43634,28.6272,2.97027,7.50071,55.3386,77.5544
10862,12.7041,35.9509,15.1831,28.0062,20.2467,23.9544,26.0695,38.1314,6.80482,79.2217,3.14187,26.8357,10.3008,14.8184,31.934,25.3591,1.74338,11.7954,14.733,35.2204
10863,9.21581,47.8094,15.1091,7.88507,16.978,24.262,13.4991,21.877,13.1714,53.8622,12.6355,26.1176,25.5439,27.5057,16.5641,13.6852,4.06637,12.6539,31.4869,90.6655
10864,4.00449,22.7385,18.7728,13.4498,11.7703,28.1295,29.197,10.2844,5.14415,61.1757,5.69033,16.132,11.7978,15.9446,26.0714,18.5053,5.19594,8.47816,31.0885,101.514
10865,4.30979,32.3357,17.3736,22.6554,14.6427,27.2794,39.8897,20.2179,13.3625,79.3579,6.7902,8.60927,17.3667,9.33807,7.87578,12.7795,6.22918,7.09777,55.8645,89.3953
10866,12.8653,7.16913,6.44095,15.2819,35.4382,7.64489,5.7574,27.0187,11.4961,22.2567,0.757105,23.1394,16.8957,8.10627,11.6214,19.6995,6.23716,13.1306,47.9143,97.946
10867,4.27515,33.1432,19.5869,28.8771,5.6498,29.4847,6.3865,41.1875,9.55056,19.5434,7.03618,9.54373,5.07082,9.64056,10.3111,19.7757,5.9906,9.25363,44.8501,92.0102
10868,14.3102,30.1018,19.7188,33.7522,46.1979,27.7683,23.8789,32.2091,4.43148,82.824,4.2027,23.1546,10.593,8.64123,14.1312,31.8077,4.99653,6.0857,41.7082,89.3064
10869,11.4344,3.40696,19.6392,28.8293,12.1252,30.1441,25.8104,17.5909,5.16415,38.7139,4.23259,32.315,5.37397,13.546,9.51695,7.20115,2.8596,8.95705,56.011,22.3304
10870,16.3381,36.3393,10.1467,27.0885,9.40267,25.356,22.2567,16.1605,12.9309,30.0895,5.67358,9.43078,15.2286,9.22407,17.4301,12.7724,5.85052,8.02881,50.3972,88.0676
10871,10.9393,12.4602,19.7211,13.914,32.3314,10.3258,8.14617,23.2091,5.38709,78.1432,8.77457,9.61054,19.6674,18.2952,4.81911,23.8215,5.61843,6.66246,43.9374,55.2865
10872,6.86181,22.263,12.7548,32.5661,29.4692,24.0473,12.5376,5.69017,10.065,78.039,1.58466,24.0888,7.27239,16.0657,19.4959,30.6188,5.25193,6.92263,54.9532,85.3468
10873,14.4383,16.5527,2.62963,13.5831,5.61207,20.9448,35.3647,17.8645,11.2306,27.138,6.66789,25.74,6.64524,31.6015,31.0341,4.17464,5.42946,9.41898,23.0566,50.1446
10874,7.39545,17.9177,10.3548,30.6419,29.8897,25.1447,26.97,33.3375,7.76389,14.1337,6.83611,18.3488,13.2243,22.6517,14.2577,25.7301,1.70568,13.2645,8.9935,27.0079
10875,11.7627,35.4013,19.8969,23.7364,8.51419,11.0089,32.0189,33.2727,5.49613,52.5595,2.23803,12.0068,18.0005,13.7259,8.79931,11.6343,2.79741,14.6894,11.8566,12.0994
10876,15.6946,24.349,11.9597,31.6817,33.0967,24.8724,7.45526,36.0618,8.50385,32.8412,6.90043,31.1513,5.28574,14.2143,26.7336,32.8038,4.36948,11.9316,51.8508,108.758
10877,16.1101,36.5659,11.0733,30.8053,7.25327,22.879,4.69992,31.4774,6.7664,61.6155,6.9224,13.0982,12.425,17.9779,29.0957,29.437,4.57951,9.96319,47.6529,45.583
10878,13.2469,22.2042,19.0131,7.79541,16.8697,29.4722,32.5235,25.3778,6.30423,71.7066,4.4472,33.5391,21.4456,12.1011,32.0142,16.1452,3.97715,12.3459,49.568,60.7771
10879,13.2619,36.3531,16.9917,27.4722,5.21957,12.7836,6.92353,5.19055,10.9127,36.1181,7.98298,30.8812,18.954,11.5037,34.0953,13.844,4.12486,11.4155,19.294,63.0791
10880,11.3875,31.4489,13.3881,32.6547,35.5834,17.4618,18.8922,36.7336,6.3831,33.8492,3.35139,21.5361,12.4684,22.8533,27.3824,64.3654,1.75586,6.01399,45.3171,31.7562
10881,11.0172,12.7187,20.2285,31.1992,30.1655,9.15685,36.443,38.1099,13.0054,70.6529,6.35599,19.9762,5.61151,19.435,16.6273,20.4379,4.43546,5.10241,48.373,67.6492
10882,8.94791,25.0285,13.0335,33.8418,30.7139,29.8943,10.8301,5.71737,11.4582,23.0534,7.48908,60.451,4.81213,21.6419,29.1458,21.2424,3.41512,4.47766,12.8347,20.2532
10883,5.78834,17.9149,19.9007,31.0746,24.9287,6.06063,34.9063,7.02148,6.31844,62.3008,6.93943,19.0541,7.04241,18.9809,29.7119,30.0456,2.58006,5.45984,62.0444,36.3593
10884,10.9281,18.4376,13.1642,7.0874,4.9491,28.0454,23.4293,26.9422,9.62872,78.3492,7.22624,12.459,15.4692,11.8057,23.822,33.1431,4.13892,7.24553,49.2164,18.6545
10885,16.9293,35.1667,16.2142,16.0924,17.6099,9.72384,17.1979,33.8239,11.2014,76.3001,3.93124,14.5527,32.052,11.4086,24.9924,10.7001,4.22243,4.67851,41.2952,99.7492
10886,14.6739,13.3259,14.4279,24.5463,9.8306,15.593,5.0764,28.0572,11.2417,48.0221,6.31187,15.6772,15.3082,4.44639,29.9641,22.2097,3.90993,4.7732,47.5951,18.4149
10887,4.90347,30.7179,15.0343,14.4976,7.47197,9.11487,25.5581,29.6396,7.46499,77.6282,2.62758,27.9656,17.6306,21.1901,4.28192,17.3258,2.09184,6.14083,26.3886,101.317
10888,13.9182,14.1758,19.7922,17.4447,22.9588,31.554,35.0216,8.28639,6.26306,27.489,6.8288,13.5788,16.6041,22.7604,15.4677,32.7165,2.30581,14.7224,41.0856,35.9791
10889,10.1863,35.611,13.2577,11.0152,25.2796,15.9676,19.5157,11.4379,10.211,58.3823,1.57731,11.0831,13.9702,22.74,15.4765,37.7439,4.98075,11.3779,52.765,20.0347
10890,17.8642,26.8064,12.3996,16.0972,11.1417,30.6427,37.4136,39.5303,11.682,74.0333,7.68565,25.6125,20.2368,12.5588,12.9564,33.312,5.44434,12.0668,43.7751,10.6075
10891,17.4567,33.6319,9.39925,5.02527,23.4184,8.20044,40.9379,34.5387,11.847,38.445,7.54161,10.4959,7.87586,10.7446,27.5042,31.2632,5.02953,4.18214,54.4152,82.8248
10892,8.67506,11.4573,5.32572,21.4993,10.5996,21.8389,15.0558,15.8807,11.9126,79.9477,5.45732,33.3655,16.342,15.5507,20.4665,9.5255,4.57573,6.2269,18.2504,84.3294
10893,14.1079,22.2331,16.5162,6.28212,21.2831,6.80632,29.5814,7.36223,12.4723,66.857,7.10679,31.3932,5.57082,7.96783,21.1238,30.4535,5.18732,5.99523,48.3535,76.212
10894,13.9936,22.0253,2.30202,26.103,6.20958,14.1707,32.6107,40.4631,11.8072,23.8038,6.68134,23.9822,16.2378,8.78976,28.6525,29.2684,2.35686,8.92687,46.0636,45.4816
10895,12.229,36.0159,6.44971,4.464,6.22241,20.3505,38.9011,7.20851,10.218,11.1272,5.15588,9.53677,8.98724,5.38173,26.4671,19.3794,4.67147,6.62269,3.59167,48.731
10896,16.2482,31.1621,13.0163,30.1853,20.0678,8.36624,5.91403,20.5324,11.0301,65.1489,4.09024,21.0478,7.89928,9.65456,37.6358,32.8939,3.81189,8.08837,53.245,66.1464
10897,5.60086,9.27001,18.5861,32.1653,28.0736,38.8393,36.5611,38.1084,17.8695,26.8499,4.86525,15.4679,16.6148,22.1524,31.7534,32.7932,3.55469,12.8788,21.2212,98.4937
10898,11.7387,14.8941,11.4384,6.63982,34.362,10.5676,20.3006,13.3284,10.9036,57.9929,7.6762,28.7281,11.8267,9.87877,30.9363,15.173,4.42926,9.68915,26.2377,61.0565
10899,11.0477,36.1701,8.41891,32.697,22.1712,16.1723,9.55019,40.0728,7.77333,41.7244,0.913935,23.8483,10.939,21.3566,13.3306,9.78196,5.51062,6.16412,61.6238,63.5235
10900,17.372,26.4925,19.1553,19.3701,35.3686,11.7432,29.4555,15.6448,11.1226,82.0574,5.70041,25.6527,20.1138,22.8039,27.3298,24.4499,5.49407,12.4855,35.7451,17.3885
10901,4.74137,32.1844,7.4491,25.7598,24.7221,22.1023,8.79128,42.1001,6.76329,42.728,6.90896,17.3321,12.6811,16.7114,7.52931,26.7472,6.64402,13.065,52.9314,84.2253
10902,15.1639,5.73321,16.2498,19.9193,5.01386,14.6753,26.406,24.2671,11.8112,10.9534,6.81602,27.7309,12.2398,22.7967,31.5469,21.1242,3.31674,10.0036,48.2493,17.3992
10903,7.0215,29.8979,10.5547,19.8672,15.4527,30.6818,18.7968,15.4923,11.8015,56.6037,3.01093,9.61425,5.86133,19.0262,20.8942,2.56864,2.64615,12.361,38.9213,88.4583
10904,3.49535,26.2226,14.7884,26.0197,17.0476,7.16845,11.8982,9.71049,8.81795,28.1457,6.90645,10.6123,18.7464,12.3618,23.4254,26.3536,4.04985,7.38463,53.4505,42.1904
10905,14.5425,24.318,19.3732,19.5027,14.6707,18.7205,21.7554,30.6188,11.1108,12.5165,6.56314,33.187,25.2998,22.6308,29.5515,32.2555,2.58517,9.62145,24.5213,101.31
10906,7.05129,33.2633,11.7668,32.6645,31.3648,19.4632,7.40108,42.1363,6.23825,81.4152,7.79399,27.2746,20.0345,22.083,30.1114,31.9116,5.89708,5.92514,54.0423,40.385
10907,7.16465,22.2962,9.3291,32.0879,15.4442,30.2987,35.2654,21.362,6.73764,69.0322,7.11872,30.2945,17.2758,7.49294,30.705,25.7531,5.37764,8.14042,48.1888,99.8916
10908,10.6442,35.2506,13.0321,17.6032,22.1164,29.4369,11.5593,38.9945,7.91936,82.8716,7.8448,33.9791,19.8665,14.062,3.28639,18.4109,3.23338,13.2848,45.1827,95.9131
10909,3.98999,28.9008,18.3205,30.6568,34.032,18.6417,10.1422,40.306,5.68352,78.1823,7.01121,23.7515,20.3749,21.4183,18.6968,26.6613,2.76777,11.8461,33.5897,18.9437
10910,4.52983,13.8978,13.055,15.4389,18.9256,24.4469,13.7339,36.6996,7.27863,46.4392,3.32144,34.0219,8.57202,7.49331,29.4193,32.889,4.22405,6.89175,40.9952,101.106
10911,16.3888,12.4824,15.8523,9.26259,29.8992,29.5397,7.44217,13.9868,4.24954,81.2642,7.52054,11.437,12.2573,15.2071,10.9663,33.4811,1.99936,5.24564,48.9399,85.9848
10912,15.8541,11.7939,36.1827,13.4504,31.5651,31.0926,27.6003,32.2535,10.7998,49.579,4.47656,9.15126,8.30075,22.9012,29.1434,24.0956,4.82996,7.35733,30.6611,104.219
10913,14.2437,27.1012,25.6613,32.5139,8.05312,29.3435,24.3245,19.2791,4.96368,46.3156,4.88645,9.78857,25.5558,17.4653,30.9895,10.8389,3.64696,6.99658,80.4981,99.6911
10914,4.35537,17.0659,16.9188,25.6542,7.07459,22.5427,39.9907,9.30441,12.6828,109.223,0.867295,29.7697,17.2108,17.5191,20.2973,32.1573,5.98107,13.0882,46.5337,70.4363
10915,13.801,31.7916,5.89155,17.4407,5.98807,8.20296,34.7397,39.546,6.71196,35.3044,9.65136,30.2348,19.376,15.8891,18.5232,16.2323,4.64294,6.11731,14.9454,21.315
10916,6.26243,6.99,17.2773,4.08627,5.25841,9.14373,37.4659,21.9467,11.7166,33.6813,7.32675,10.5823,17.6335,13.4656,29.5509,22.5353,1.88582,10.1829,37.8727,69.5635
10917,4.37013,34.3292,19.0038,18.682,26.0714,28.1661,28.8849,27.6865,12.6542,14.9105,6.49905,9.10822,13.2612,20.5027,15.8107,21.9076,2.61911,14.0173,15.7186,27.2859
10918,10.8443,26.2938,7.0267,18.1361,12.5958,30.9771,30.4817,37.7585,4.94065,75.3096,6.3019,20.7278,20.5379,6.4624,31.0309,32.4819,6.03862,4.7204,52.393,24.2128
10919,4.01213,27.5039,23.6235,29.5396,21.0292,15.9487,25.8823,8.10017,9.07595,75.3659,1.57285,9.9704,12.7465,16.3099,13.0291,31.2142,4.99514,10.9922,51.6779,101.478
10920,14.8136,26.3898,12.529,7.65369,27.3104,20.727,33.2146,9.5699,5.74976,45.5689,7.1886,17.0133,20.3272,22.6363,19.5869,24.2025,2.83232,14.1831,45.7803,65.8554
10921,12.7199,28.2324,8.41652,28.1696,12.4818,21.5705,17.5243,37.131,10.7468,75.5711,5.46028,16.5584,27.0216,7.51521,30.8003,12.9524,2.62442,7.32199,52.5465,58.0026
10922,15.4203,28.0206,6.95363,34.0982,7.84127,30.4632,9.50155,12.95,11.7959,74.3612,2.06005,24.7594,20.1726,22.9542,22.793,31.7853,4.57122,7.76622,49.4433,22.6486
10923,13.3347,30.7906,13.7071,8.10904,32.6587,6.93087,7.11985,11.9963,5.0697,78.6536,6.09485,9.65379,8.75075,14.9487,23.7794,32.9559,5.98465,8.62259,37.3036,44.9005
10924,7.70613,34.2415,2.38041,21.5323,28.9417,19.5411,22.6416,6.14299,8.19915,71.9818,5.74655,32.8566,17.5613,22.7399,24.3625,28.7578,3.66161,13.8207,42.914,81.1264
10925,17.5075,33.9823,18.1394,16.4026,9.4341,18.4758,35.0877,35.5453,4.90197,86.2631,6.80962,24.3853,10.3676,22.0631,9.69398,27.6427,4.13739,11.9441,13.0711,39.826
10926,10.9297,34.8129,11.8287,6.90334,32.1876,30.5642,13.0649,22.4181,4.22487,63.0868,4.57315,21.9746,16.9534,18.1407,30.7014,14.9437,3.21027,8.90321,50.3137,78.7752
10927,5.13823,24.2752,3.1519,31.3692,35.3019,27.815,8.25715,6.88202,12.0048,15.5164,7.02841,20.192,20.2461,19.9157,24.7461,10.3281,1.64322,12.5406,30.2023,66.6974
10928,15.6198,22.6689,17.7168,19.922,8.27507,23.8441,35.308,18.08,10.0624,51.739,4.35411,10.1631,17.6576,22.3562,10.8726,16.6759,3.71971,7.01888,49.6719,55.0777
10929,7.57207,32.1596,14.3399,28.874,32.2485,30.5852,14.7589,5.84344,11.3676,64.3889,6.57458,9.12001,15.1746,5.22586,28.3036,31.9392,4.57604,11.6572,41.2642,97.9561
10930,11.2905,35.7536,19.5375,14.8832,35.0553,26.9421,32.0153,38.3668,6.4324,14.2203,1.62611,31.8235,13.463,12.8765,15.8159,24.6166,3.26277,6.91685,25.3559,100.397
10931,15.8495,18.8175,8.69561,9.45909,12.7723,28.8773,6.2104,24.3855,9.00255,75.4913,4.66644,17.4902,4.9309,19.4028,26.5302,6.64473,2.54672,4.60054,44.6894,30.9938
10932,11.8601,15.4607,14.018,20.3925,15.2378,24.7628,46.3098,28.9109,8.60701,70.1724,5.5053,28.7443,16.3935,7.90448,23.4132,17.2621,4.85939,6.45438,35.9303,48.1839
10933,6.39714,3.61071,10.8983,3.84727,8.52861,25.8603,9.0225,23.951,10.325,45.0442,5.7067,12.2541,19.9601,10.5233,1.8535,26.1143,4.33043,5.91613,44.9759,56.032
10934,5.80552,51.3765,31.5658,28.3802,29.3048,6.86063,33.6204,49.8983,10.5524,62.2879,4.06153,30.7785,15.8256,16.5444,17.7581,13.1279,5.40642,7.91801,47.6598,24.4044
10935,8.39301,17.5296,4.23913,8.00342,27.294,20.1239,36.4681,9.3167,10.9257,76.1626,7.44072,9.78387,6.85931,14.4161,7.1156,28.6379,4.2706,15.4678,33.4604,36.2029
10936,11.3367,3.40687,13.2865,4.21198,14.059,12.0151,5.68687,24.5425,11.5494,77.4994,6.36469,26.105,5.60681,12.5395,30.0964,31.8788,2.83635,4.59976,5.1369,18.8432
10937,8.0735,33.431,18.3608,24.4382,9.46625,21.211,36.2075,19.0291,8.67314,66.5431,5.73781,9.21257,18.0952,19.6077,9.43203,34.0115,3.93209,7.50235,48.076,18.648
10938,16.5484,36.0113,20.6694,20.3934,23.1897,7.45579,16.918,37.2936,5.5766,48.0023,6.00806,32.4387,6.41051,10.0984,23.8529,29.8999,2.10259,11.523,47.8069,103.745
10939,16.2258,12.2183,5.60036,6.94123,27.9976,14.9361,18.7298,6.49575,7.50353,68.8387,6.95429,13.3271,12.5907,18.4021,12.746,15.6731,1.82365,11.8603,59.9743,82.3623
10940,13.7348,33.2161,15.3232,16.2859,12.1906,23.9078,13.5017,38.5594,12.6512,72.592,9.97162,23.1886,16.751,21.9738,39.4199,30.9652,2.92342,7.03671,33.2722,85.5346
10941,15.7821,19.3648,4.00697,9.92612,21.5838,22.902,18.7736,25.5379,10.0806,75.8592,3.77768,14.7936,16.114,11.3573,7.73243,26.2859,5.1471,9.71197,18.3073,99.369
10942,14.7704,26.8098,13.0445,11.0758,22.689,19.5967,35.9151,38.558,4.82657,11.5245,2.08273,21.0767,4.84185,22.6517,14.1437,29.3819,4.25296,14.3873,29.0648,22.5289
10943,14.0653,5.57753,8.68772,26.244,24.5345,9.78596,34.0037,38.2812,12.3725,45.1904,2.7658,19.6445,17.7882,18.3203,14.4124,29.1094,2.98332,9.09963,50.6371,94.291
10944,7.44111,15.4225,10.5939,15.3926,8.14615,16.6604,7.42962,34.9584,9.188,74.1873,2.47745,15.0404,10.3445,22.2699,26.9833,16.1972,4.93654,4.27745,52.5404,28.1094
10945,9.24862,35.748,12.6993,22.9691,31.0895,29.1277,11.4998,36.5889,6.84936,86.3207,1.79684,17.9198,18.8756,11.0077,29.1346,9.50319,3.70747,13.5791,2.72035,19.376
10946,20.1293,26.7934,17.7751,21.0737,8.22374,8.15607,26.829,15.262,10.4275,80.724,3.30943,9.5384,16.923,13.9274,17.0836,5.39551,2.81623,4.93995,42.4243,98.9029
10947,4.79876,34.9629,19.2088,17.1264,36.8602,28.437,40.6044,23.2191,9.62056,60.3741,6.03361,32.1534,16.983,8.56414,8.00234,2.76515,3.55551,8.04673,38.5035,49.2017
10948,12.4138,30.8661,13.1708,5.79525,26.6402,20.9185,7.82927,38.8466,4.66352,52.0212,6.42612,20.2018,5.08436,9.24858,29.4627,10.6636,2.83396,5.78072,48.6805,78.0227
10949,9.31174,17.0507,12.0663,10.9364,16.9702,17.8932,15.0098,37.3773,12.6751,15.7438,5.98042,31.5691,4.88661,21.3949,18.5817,25.4536,2.77584,14.0205,48.5713,75.4301
10950,19.8352,36.0042,10.3811,12.0797,34.4366,22.835,40.1849,38.4783,6.06409,16.7738,6.76502,9.35902,6.83019,21.1237,25.0511,15.583,2.4095,12.6903,10.6715,58.9684
10951,8.87657,28.1212,6.4698,26.4461,18.2287,17.9989,32.8304,5.90789,5.43499,72.7362,1.15427,26.0455,15.3198,13.1599,20.9394,31.8447,4.6897,13.5439,11.6386,18.3294
10952,17.4283,34.8494,18.4791,10.6358,21.5524,24.4432,20.8838,13.0994,11.3423,38.8522,6.41306,18.5078,12.4183,14.4546,20.6345,28.1512,4.19541,6.96809,11.5906,18.4636
10953,13.378,29.0608,18.7318,26.3358,9.78594,10.7658,19.2914,40.6104,16.3221,66.9631,2.03892,19.8287,11.256,24.481,30.3348,43.5162,5.35398,7.60096,41.7071,42.1227
10954,12.1146,36.0334,19.0673,29.3986,26.4098,26.3937,22.7414,21.1724,11.3905,42.6405,4.5837,22.9667,19.002,7.65571,29.5342,29.8261,3.62649,8.5121,23.2733,63.5413
10955,5.66998,13.6894,11.9842,31.6165,32.9363,27.3195,13.0475,39.0629,12.8111,28.3051,6.74816,24.2067,6.55545,22.2673,28.2834,24.8395,4.14066,8.51923,79.9146,107.578
10956,11.9753,9.94015,10.3824,6.89515,19.9106,9.00327,35.6638,26.4666,5.07851,15.9815,7.58789,25.3082,7.87371,21.6591,20.183,26.9657,5.21693,5.51659,44.7052,26.9356
10957,14.2205,34.7892,7.62381,21.868,30.2262,18.4259,12.1036,8.57015,12.6927,22.0626,4.04084,31.7076,16.5083,9.63829,26.0665,3.44358,1.67963,14.2002,11.9148,92.8691
10958,4.59932,29.7493,5.76567,13.6382,6.1889,10.4135,30.2406,41.7659,9.3967,81.4188,7.37975,17.8602,7.37477,18.0974,5.49525,30.9373,3.54512,11.5763,7.24511,100.526
10959,9.31059,23.4175,9.75911,7.49287,32.8164,15.2842,20.698,35.3454,10.9791,36.758,3.72666,24.4842,24.2132,5.87161,14.1818,16.944,2.5101,4.10875,45.3485,99.6778
10960,15.6277,22.4389,12.0395,5.03974,8.10576,22.7814,27.0477,20.1338,23.5175,22.9116,7.68484,24.1593,16.5852,8.75963,27.8871,28.139,1.63576,14.2827,47.0241,19.1445
10961,3.66604,34.8453,7.23351,23.4949,24.0169,7.63171,10.9743,38.9155,12.1599,58.495,3.82943,11.8575,21.9777,22.0999,5.83649,32.729,5.57744,5.94142,52.066,73.2505
10962,10.9766,10.625,14.6923,14.3391,10.1292,21.3118,12.0062,31.1397,4.21551,82.0251,2.61294,9.67232,17.2389,23.0633,25.1317,22.1339,3.29116,6.09145,51.7058,55.2664
10963,14.3422,30.7294,18.5636,30.9425,35.1106,9.45651,40.2561,36.7421,6.09912,71.2097,5.662,21.6114,13.8376,19.3492,21.7408,14.182,4.32411,5.57058,16.6366,96.8308
10964,11.4836,34.7387,15.9156,25.72,6.94557,28.8208,40.8373,7.85918,5.12156,41.9686,6.44848,9.70616,6.9699,11.7573,29.1281,21.8924,3.3864,6.03426,42.8386,167.121
