NodeNo.,A.melanoleuca,C.dingo,D.marsupialis,E.barbara,L.pardalis,MeanShape,P.lotor,P.uncia,PC1.max,PC1.min,PC2.max,PC2.min,S.harrisii,U.arctos,V.vulpes,V.zibetha,PC1pos.PC2pos,PC1pos.PC2neg,PC1neg.PC2pos,PC1neg.PC2neg
8425,9.02894,19.2395,14.4453,5.38343,9.11786,16.4144,13.3104,16.4634,6.78429,11.2166,9.95983,8.57592,4.33499,11.6957,3.8541,27.4914,11.8035,4.9291,27.1817,25.3425
8426,9.06259,20.2392,7.3315,6.6065,9.28894,14.3448,16.6651,21.6926,5.73557,17.9489,19.0654,10.4,13.4455,9.7224,6.54811,26.4061,7.8967,5.97469,57.9829,22.3406
8427,7.2719,13.809,5.91049,10.7651,4.87326,5.68548,11.9838,14.8003,4.58571,21.4,14.6422,10.7907,9.5575,9.95325,43.3736,28.2116,9.62221,4.87823,19.4644,16.9014
8428,9.09587,21.7124,24.1274,6.59948,11.4131,6.16374,6.68237,20.6142,6.20655,10.2724,14.1196,8.30379,13.792,7.82746,5.14893,28.9376,12.7828,5.7712,8.16917,18.3779
8429,8.92036,20.9048,25.7998,2.0982,7.63696,6.78009,9.43876,15.9673,4.73539,9.76836,10.6011,11.7728,14.2656,10.2235,27.1206,24.2259,4.52843,8.30265,41.3965,23.5013
8430,9.34936,19.1753,11.784,8.17746,7.19443,12.235,10.4296,13.0322,7.10447,25.4094,10.0984,14.5178,9.09215,10.6109,36.4886,8.89841,6.82958,5.21676,49.2533,21.5075
8431,5.84292,20.2528,7.11092,2.27899,8.86899,16.1539,7.26202,17.762,9.16682,32.0036,19.5902,9.52904,10.1593,10.5836,13.7534,24.4346,12.0948,6.61096,69.6079,4.80742
8432,6.09056,15.0703,19.2031,5.92227,7.25007,10.9958,16.7341,19.2428,5.09232,3.72102,16.8864,18.5925,9.63887,11.3365,11.0354,9.09052,11.9885,5.34077,61.7984,13.4795
8433,4.4528,16.7365,4.26816,7.1663,11.0172,13.1627,9.2497,19.7683,9.33238,32.9668,23.1189,7.3048,14.7033,6.492,18.9076,12.0942,10.872,7.05165,11.5973,9.65535
8434,5.64508,21.6236,22.9928,10.8625,11.5674,13.1338,14.3726,7.53977,5.37002,10.589,29.3576,13.2338,14.7435,11.5254,40.8118,15.4237,13.3845,3.73493,21.2617,16.3679
8435,5.40887,17.8303,7.09009,8.98708,5.53612,6.71655,13.4606,20.1111,5.97779,38.3325,7.75631,9.9935,11.3633,11.5708,4.36634,17.2775,6.55341,7.59506,9.38751,24.3493
8436,9.87918,23.0722,22.5141,12.8552,6.72037,16.445,12.3421,17.9511,7.76949,30.3776,26.2628,10.2476,7.89399,10.3726,47.1113,9.36471,8.33645,4.14374,35.3131,24.6847
8437,1.45629,20.3027,24.7682,14.4584,11.201,5.5131,5.50718,21.4033,7.34546,32.2905,21.133,10.5843,9.80285,12.5372,45.0414,10.4457,11.976,4.85347,46.669,8.45787
8438,9.04987,18.4239,7.26838,10.2005,15.4168,14.7145,10.7202,15.7823,4.77053,18.1463,13.3822,20.801,14.353,11.3454,6.37044,19.431,6.76952,4.51156,54.8119,28.926
8439,6.80018,5.71251,10.4643,0.754889,10.1387,6.90065,10.6565,13.5859,8.56217,19.348,10.2374,8.53656,11.2773,10.8416,6.88008,27.2949,6.71723,6.7689,62.024,7.40339
8440,9.2651,21.1114,6.95932,11.9704,9.18228,8.47474,4.47819,14.1646,5.16857,33.7076,8.33215,16.0036,7.88944,11.2783,32.7248,5.8254,11.2126,6.7228,72.957,21.9905
8441,9.14341,5.28322,16.6817,9.82191,5.96664,11.3722,11.7203,6.43982,8.79078,10.474,26.5659,16.7492,6.7365,10.6507,6.14264,27.7274,11.4266,3.60787,45.919,9.9751
8442,9.75749,20.1954,8.38293,5.64982,16.433,1.69414,9.98546,6.86453,5.67628,8.75535,9.44565,13.7078,10.4631,10.0197,5.45369,5.97639,11.7877,5.05774,72.1143,12.2952
8443,9.84604,19.3713,3.42331,10.4445,11.6403,7.73105,11.7102,15.8196,5.90284,10.3978,11.4049,11.3139,7.24215,6.67401,10.3359,24.3105,11.3135,3.73041,74.9905,15.9591
8444,10.5738,13.6041,9.75439,6.9625,10.6721,8.35974,10.7803,20.2638,5.01781,23.7076,8.57055,5.37013,7.13884,5.23108,10.5454,2.38548,11.0298,4.09925,22.9316,22.8497
8445,7.21802,22.1125,24.1774,8.10399,16.4147,17.1947,12.1805,13.4005,6.20961,31.5759,23.9854,12.3455,8.11089,12.0813,36.7604,12.3565,6.46132,8.42503,6.54619,12.1441
8446,8.93907,1.96008,20.5108,10.5508,15.6971,11.4162,11.7138,13.95,8.68643,21.2706,19.3455,11.0948,8.14022,11.7291,6.06438,4.84261,12.1926,3.96878,38.5757,11.7296
8447,5.28907,8.70794,21.8349,15.5338,11.5317,9.90076,11.9312,12.6544,9.32062,39.6069,27.0605,9.29041,10.7105,5.51153,41.0738,28.1673,6.76223,5.03852,14.869,24.2112
8448,9.61682,14.2357,11.295,7.27616,8.20274,11.3243,5.80248,7.76006,4.75193,28.908,9.80492,4.44073,13.1351,1.86124,2.88012,10.9374,5.14941,6.78971,28.7478,30.6371
8449,10.2027,13.2454,25.066,10.0381,5.62587,9.60161,11.5486,12.0824,5.70463,8.68946,27.5517,11.3348,10.2369,12.5427,8.09351,5.83609,5.81802,8.2547,42.1275,15.0685
8450,9.23763,23.1034,6.01865,10.0209,14.4522,13.4201,7.24914,12.8991,8.3688,17.5353,26.7907,20.6862,14.0651,11.1429,47.1949,1.59457,5.36114,7.04026,15.641,15.802
8451,8.08835,6.76316,13.8793,9.305,4.11779,3.51176,11.4941,20.4016,7.7204,37.6308,27.8804,10.489,14.8154,8.1579,21.0224,3.5997,12.0512,4.88475,18.2738,19.4581
8452,10.1079,20.5081,11.6006,0.788381,14.8214,11.092,11.6143,13.6602,6.85751,36.8325,25.821,10.0029,7.19047,0.805344,10.0772,2.35012,13.8639,8.07219,65.9225,20.5221
8453,4.77799,22.7047,7.50704,7.80289,11.449,7.48295,6.68979,16.5795,5.78506,33.4702,20.8132,11.0554,10.5946,10.6099,12.5389,25.9464,7.89607,4.28849,7.6093,11.7114
8454,7.5186,20.4249,25.1459,10.3683,3.92795,1.31966,13.0886,8.13015,6.18065,36.2942,20.0945,6.9895,9.0188,4.13852,39.0906,6.33779,7.79334,7.12388,36.0569,29.8536
8455,10.2734,22.0214,3.59719,6.42245,10.7617,15.5207,16.7311,12.9035,6.63373,4.4093,9.00929,8.74538,6.95358,10.795,24.9611,5.78016,5.96965,5.86456,30.3533,29.9574
8456,10.2724,14.9676,7.42278,11.0394,8.24346,7.06513,5.46717,18.7169,8.57894,19.4732,5.32644,7.69784,12.755,12.6717,6.64825,21.1488,11.4917,6.90694,44.2081,24.1738
8457,10.4569,6.65035,4.44632,9.98771,3.77366,5.5738,12.5454,12.6842,3.55233,32.6147,5.91092,14.6314,14.3794,10.8594,6.11914,4.40556,8.68031,6.72761,9.95384,14.3749
8458,7.81509,19.2045,24.6893,6.36292,11.4337,15.1096,13.45,11.384,8.55282,37.4648,9.11083,9.36248,10.0865,10.3514,16.6315,10.0956,10.8278,7.55013,23.5399,30.976
8459,7.92805,6.46906,7.38408,5.69761,15.9293,10.1074,10.5728,4.24445,5.07899,10.1106,14.9899,8.24361,9.07276,12.0569,43.2807,24.0342,5.14711,6.9221,53.1292,22.1458
8460,9.42796,20.3439,11.0449,15.2494,16.1738,14.2381,13.3469,17.1454,4.96637,37.9044,8.65257,6.82758,7.20975,6.66458,18.6591,7.35979,5.00373,4.99165,6.13353,18.9767
8461,10.1204,20.3429,25.5363,10.6061,4.50174,8.36076,5.73037,13.7238,4.17909,40.4223,7.55613,15.8672,13.2991,10.9846,43.8315,8.44225,12.4512,4.06738,6.02437,22.4119
8462,9.27329,19.8347,10.5055,6.03572,11.8125,6.5271,16.9424,12.3849,6.56329,30.0898,7.36619,14.0205,10.6919,3.08833,6.99673,12.228,6.74401,5.40634,29.0811,23.5734
8463,0.853671,21.2443,20.9959,6.60352,3.79229,6.17993,6.33754,15.6565,3.7966,37.2406,18.6334,19.221,12.6786,10.4271,33.3322,27.4552,11.7422,7.09255,29.8791,31.5819
8464,3.23093,12.7314,6.06887,15.5312,16.1909,14.5067,12.2835,16.0266,7.01436,15.7332,15.0318,11.5073,14.8924,8.58017,5.66398,6.23163,11.5986,5.47617,10.8664,12.1511
8465,5.60423,10.6951,18.583,12.8219,8.46016,13.7169,11.9677,19.427,5.86959,36.8961,4.91009,13.7414,5.68768,11.7165,2.73047,24.1788,6.71508,3.78549,6.22419,13.8368
8466,8.50273,21.7023,5.19304,10.5626,7.7447,8.06972,8.18407,16.9052,4.39425,10.3524,23.512,17.1419,13.2588,11.1393,3.24333,11.4928,9.93423,6.15523,70.7453,16.7361
8467,10.1265,1.99705,7.44081,8.92037,9.68418,13.9938,16.5408,12.3151,6.71785,28.4306,14.5761,10.6481,7.43185,12.7484,2.61813,6.22297,12.3659,6.74783,40.9113,11.7298
8468,10.1903,23.3972,6.18822,14.2746,12.9886,13.6094,8.41806,13.5411,5.69363,16.3635,27.3686,20.6096,12.4525,7.50424,37.7836,11.781,12.9775,5.07974,24.752,15.6338
8469,9.91078,7.44928,15.7254,10.5553,12.183,10.85,11.5345,16.1373,5.68098,25.1015,28.167,4.40424,1.17327,1.81597,6.38891,25.6346,12.6789,7.50141,14.0259,20.4713
8470,4.07685,10.5592,18.6726,9.76201,4.84627,12.3089,4.80314,14.0151,4.8654,29.715,6.2299,11.3841,8.13685,8.55528,9.82675,9.66964,11.4044,6.91449,33.8259,21.9069
8471,9.67828,6.81882,24.3453,6.45501,4.7885,5.71927,9.68145,15.3845,4.31675,24.5549,17.6215,17.8449,6.55819,12.5638,14.4717,10.6117,6.37297,6.33347,13.1017,14.7843
8472,9.09544,10.9141,11.0414,7.36987,11.3945,12.6933,4.32138,12.839,5.30512,12.3137,10.1767,5.22523,13.8198,12.7269,27.9812,20.2915,9.14508,7.1354,16.3678,8.97272
8473,6.20065,18.1291,11.2976,8.45629,7.04085,6.2887,7.54852,16.15,6.69425,7.11952,23.7232,6.91606,12.6401,8.87739,47.7967,21.5314,11.2766,7.4942,31.9441,21.9123
8474,10.629,20.0873,4.81495,7.58763,10.113,7.80336,10.2683,18.7269,4.27769,11.0207,11.916,18.2263,10.2158,11.3483,9.46918,6.07754,11.1892,5.05133,5.48501,13.8887
8475,10.4417,21.5777,13.4189,8.37933,6.14468,5.62212,4.5526,16.7222,8.11687,26.5953,8.32285,6.75445,13.5609,11.4051,7.19355,11.9183,11.4952,6.78946,25.4254,29.7177
8476,10.3675,23.6291,23.5756,4.61796,16.1838,8.90834,6.57409,14.6632,7.27951,37.5816,27.4177,4.49329,4.76419,11.59,30.9786,6.60002,11.7404,5.44917,25.4021,25.2352
8477,9.60463,6.41051,24.4343,6.00024,13.8575,6.68579,12.8503,6.26484,4.50142,30.83,28.9865,10.937,9.82052,7.73947,46.0613,11.4621,9.9171,5.85795,22.9645,27.9828
8478,8.51834,20.0183,7.99885,10.4373,13.9014,15.2845,9.43492,15.7107,7.16181,6.34991,11.2882,5.78845,12.7386,6.08179,23.9989,27.1783,7.82211,4.48611,13.2548,15.4257
8479,10.413,9.51361,9.49969,13.6695,3.63482,10.6712,14.6901,11.9971,8.59292,17.2075,18.04,4.7984,12.663,3.05533,40.3953,28.3451,4.1433,5.16682,8.3533,5.47748
8480,10.2934,19.9572,20.2565,10.5688,16.5263,10.6385,11.2064,18.2484,5.0492,9.75326,22.5439,13.9353,14.3652,7.90066,15.8143,27.8759,11.809,3.76871,11.7743,25.1292
8481,5.68263,3.64732,7.40318,11.0261,6.20573,7.51106,4.44119,15.34,5.13681,29.3237,12.4122,11.2513,9.24462,9.12245,46.0072,16.4981,10.9054,6.70063,8.07702,17.2325
8482,10.1199,23.2166,1.76099,9.43055,1.76918,12.6603,5.01909,16.9072,7.08745,28.9446,17.976,9.6859,9.39443,11.7155,36.2321,23.2671,8.32966,3.67524,21.6067,15.2233
8483,5.76375,23.3214,6.41161,6.55602,3.84096,3.49956,3.46641,16.0283,8.9682,37.9351,15.318,9.97145,12.9218,4.89014,6.65486,4.3611,11.5318,6.87139,12.5596,28.5151
8484,10.1975,23.995,19.2868,13.7576,11.6116,13.7948,15.178,10.2111,4.05921,33.5599,9.77013,20.9713,8.07529,11.0755,3.54528,5.83761,5.10567,5.40811,11.4384,23.3848
8485,5.80323,5.68313,23.9716,7.35226,10.9033,6.53703,12.5814,9.61971,4.99141,6.03782,8.72645,11.4963,11.6338,9.13125,38.3885,1.96787,6.44341,6.476,17.9907,10.0417
8486,8.38938,21.1513,6.77793,5.93042,15.2256,6.24939,8.47435,14.5208,5.54809,16.9629,14.4811,20.1378,12.9545,9.06823,6.03925,18.3128,6.79939,8.64708,58.2282,27.8282
8487,4.81107,22.0597,21.5259,14.7666,8.76008,16.5599,16.2097,7.94834,7.13941,39.2446,21.9109,11.0338,12.7575,12.8006,34.702,28.9814,5.54157,8.69192,68.0916,11.3612
8488,9.76938,11.5128,19.4817,3.79318,7.88335,10.6654,14.3825,11.6922,6.01556,10.2784,20.7714,8.76347,8.03566,8.32905,42.7987,15.4013,11.9723,7.96474,12.7209,28.0464
8489,6.5525,19.191,12.4725,6.64863,16.3105,14.1705,12.5326,16.0442,2.7057,37.7248,10.7365,11.8482,12.9494,6.705,17.9082,28.8638,12.1885,7.67433,51.3209,18.8424
8490,10.3326,4.58793,12.8905,10.676,9.00058,8.71293,6.28331,16.3136,6.00547,9.86635,25.2703,5.43647,13.7368,11.3048,31.9902,24.69,12.7784,3.15175,57.2754,19.3853
8491,8.8689,20.0286,16.7085,6.30664,11.2788,11.918,8.38268,21.6454,6.97499,14.2886,28.2934,11.3611,7.33638,12.975,33.1534,28.1974,11.4216,2.19933,63.5687,15.3532
8492,5.39295,19.5497,7.34016,11.5383,16.8298,16.1354,5.18981,13.5406,6.11662,37.4771,13.9635,6.6561,4.69361,10.0989,47.0305,29.5864,6.68894,6.91658,4.9445,26.0237
8493,5.4967,20.7912,25.7591,7.14093,13.2242,14.7663,12.2682,14.6247,5.573,40.1137,8.45374,8.48545,11.7015,11.4138,44.856,29.6848,10.9276,7.07542,67.2305,32.067
8494,4.90327,21.9877,7.08767,7.8361,8.8383,2.26076,8.15149,20.6082,5.74145,10.1312,22.2606,13.3037,14.3485,10.5593,13.5498,14.9086,12.2968,8.2042,12.4651,30.2098
8495,9.07115,20.5471,23.5036,9.7483,14.0299,16.1274,8.67678,17.1083,8.31595,9.72237,23.2121,9.22297,14.483,6.4827,44.6025,28.0294,6.08925,4.97492,14.1179,14.3401
8496,9.13278,20.7478,7.08548,6.93484,9.55511,15.2904,16.6316,8.12902,9.24081,38.8415,28.9804,20.6749,8.61747,11.218,34.7161,28.1955,12.5708,5.0226,9.21432,26.3875
8497,10.353,19.595,9.73724,0.827315,9.11765,16.8768,10.5079,16.2961,3.94517,10.4102,12.9904,8.62781,9.53934,11.1484,45.6886,5.11703,12.4671,7.4943,31.1925,11.9466
8498,0.890772,6.8572,6.25928,1.25714,7.97187,6.60344,7.13126,9.1686,5.14134,30.1973,12.7665,12.743,7.21597,5.86416,16.16,27.1309,6.73366,6.44778,11.6885,19.0655
8499,5.80012,17.9839,15.9098,14.8795,16.364,16.7186,16.5186,13.3411,4.39557,22.6166,12.0962,10.2684,13.379,9.74289,27.2155,17.4879,14.2973,3.93644,19.9908,32.083
8500,1.13957,19.8699,25.5426,12.3127,9.66734,14.1935,12.2152,21.7545,3.97079,8.8597,9.05079,9.28341,13.3974,10.709,20.3363,27.2173,13.6833,4.93655,18.9907,21.44
8501,10.3392,17.0205,23.7713,10.9626,13.6389,15.6382,7.5086,18.8842,5.66077,37.6257,19.6812,10.4413,9.36838,10.7285,6.52982,29.7241,10.6713,6.57667,60.385,24.2199
8502,5.58714,6.48678,11.6045,9.21012,11.9101,5.75329,11.9584,14.4075,1.00315,30.5744,11.2621,8.55434,8.23738,11.1983,22.9444,26.4732,10.97,4.72113,9.54131,22.2475
8503,6.3366,6.81199,20.7958,7.04592,5.74563,11.8363,12.3845,12.2281,8.95015,38.8433,9.417,12.8549,13.8815,8.98179,5.23815,16.456,8.09639,3.57975,39.0632,17.2099
8504,6.8793,11.0891,15.6174,9.81508,11.4249,9.4247,12.4565,13.0596,5.05244,39.0359,11.5928,19.9373,6.5812,11.3326,29.2143,6.14265,8.43022,6.62315,45.4925,15.9129
8505,10.3738,20.8249,22.3853,6.0053,7.92947,16.7263,8.87317,19.3238,4.01903,7.55309,13.4896,11.0425,7.82756,9.9904,5.95678,23.0141,11.3989,5.06754,14.6146,17.0231
8506,8.44807,16.3386,25.1699,9.96458,11.6355,8.99388,7.10305,14.1897,1.25313,31.5167,8.29803,15.6319,8.35598,10.2947,41.3115,25.5656,12.3559,8.27869,10.1755,14.4758
8507,5.71179,20.6476,7.53392,7.22662,6.83787,6.41097,16.1366,16.8462,8.46814,32.5467,8.72208,4.33628,10.0636,8.48424,4.94657,9.68152,8.44026,7.0829,11.4141,18.2774
8508,10.4968,18.6649,7.47443,13.1044,9.05601,14.0905,12.9836,20.9025,6.53773,36.768,6.32235,8.68037,10.5588,11.5868,30.004,6.15152,5.22863,6.06717,7.23509,31.1721
8509,9.98518,5.01142,7.5583,9.98585,9.34596,9.86643,8.06434,22.0807,4.00232,13.5067,7.15449,11.158,10.5253,6.98562,11.4301,27.509,11.0066,7.18656,14.5521,22.7116
8510,10.6579,22.1346,8.8415,7.91862,9.33982,13.7593,9.71183,16.192,8.09398,42.1406,11.6913,13.8742,10.2326,10.6512,4.79762,3.9362,6.31052,3.45288,10.6409,11.9404
8511,9.65607,22.0097,7.3973,9.44447,11.44,16.4469,12.5576,2.32869,8.69186,10.183,8.69127,9.75882,7.4193,11.4935,8.15154,28.5881,6.71455,4.92169,49.8946,29.452
8512,7.06168,17.2873,21.1407,11.1361,12.0074,7.20799,9.60213,4.83611,8.85247,35.8153,25.0775,15.8915,7.35421,8.5948,11.7898,25.128,10.2854,5.79668,73.9377,13.1426
8513,7.92012,6.98824,17.822,8.0336,11.5844,14.2266,10.8633,12.7587,4.85214,10.0199,17.013,8.54777,8.52668,10.0358,27.107,20.249,9.6447,3.27242,10.7899,31.5882
8514,9.07805,12.3715,7.3923,12.0928,3.51608,6.89683,16.0485,8.57321,8.00219,29.9055,26.0684,16.2221,10.4784,10.57,15.4304,5.98024,6.82162,8.00847,10.4277,7.22186
8515,9.23974,15.2687,7.86011,11.1767,11.8144,6.99172,16.8737,12.1429,6.19256,38.9527,8.33125,3.93783,10.8581,10.6288,42.7515,5.99146,8.44711,7.424,15.6246,6.21799
8516,7.11987,5.96632,23.0995,7.37632,2.8379,16.8665,7.60458,13.2435,5.6772,39.2881,27.5469,8.60918,10.4343,12.0438,12.9355,9.33517,9.19841,5.04967,26.6689,27.8991
8517,9.1536,20.7337,16.2845,8.56281,4.481,6.63773,12.1458,16.0639,5.37702,41.0661,27.912,20.2172,10.5275,5.46755,48.2234,14.3453,14.2871,3.9704,11.2958,5.14223
8518,5.82144,6.98363,6.45391,3.18946,11.4781,7.28839,7.90253,21.3823,7.51098,32.9458,18.9279,8.54263,7.48113,10.6857,41.8773,27.8376,7.94296,3.79812,7.93599,6.19797
8519,10.4418,11.8566,25.2806,9.02135,5.48608,11.3231,7.5082,15.9164,7.06752,12.6177,13.1677,5.17579,7.2397,12.1705,6.52684,18.64,7.24784,5.83904,36.0358,24.7898
8520,10.5648,6.45392,17.6703,1.11454,10.3895,9.56955,11.7355,16.9682,8.28453,39.0768,14.9695,11.2738,15.2021,10.4549,9.80694,17.5604,14.6844,7.29587,54.5684,31.6113
8521,7.52428,14.2861,5.97037,8.32453,8.62187,13.7212,14.3547,21.0711,6.95051,15.1077,9.68904,20.8942,7.28362,10.9888,40.0961,3.10393,10.9291,7.51497,16.005,10.4298
8522,5.7622,7.07144,11.6469,14.7285,5.39171,4.34822,10.1448,20.7965,6.11525,31.0089,29.3743,11.0475,14.6311,10.4552,7.80611,8.35752,6.87234,5.75058,56.6533,21.2169
8523,10.4518,21.5415,16.5049,8.55577,16.313,12.2349,7.73454,19.6125,6.98298,31.3381,16.055,16.3273,6.27746,10.886,32.9557,27.6549,12.9676,5.01651,34.183,12.7879
8524,5.3268,21.7271,15.2969,14.8957,17.4413,11.0584,12.6898,19.9918,6.17213,12.2068,27.21,8.36647,9.04026,9.30828,36.5374,14.7475,3.55825,7.20352,65.1898,17.3752
8525,9.32994,20.7883,6.13513,10.6771,8.50263,5.74523,14.8027,19.1513,6.51578,31.9968,26.7255,10.8001,12.6861,11.9109,45.3968,5.89187,6.39807,8.60207,62.208,28.2845
8526,5.853,21.9513,6.63247,10.1925,12.0816,6.15834,10.3159,7.94733,4.35952,32.6249,28.9361,4.68484,11.5313,10.9379,39.238,22.9271,10.7692,7.08738,66.4956,21.7554
8527,9.03924,20.8062,12.026,7.22421,8.65697,16.7968,12.4557,7.28238,5.2852,36.1935,27.5089,9.73272,8.29507,8.41122,44.1998,9.43088,13.0681,3.97257,22.5866,19.9982
8528,7.68329,20.5818,11.0871,8.32745,11.2267,16.2533,2.78712,2.13816,8.76408,39.7648,21.502,18.0814,11.8477,9.41036,13.7886,23.9583,13.8487,5.3702,34.7569,15.5306
8529,5.59228,22.7031,25.1052,12.518,12.252,8.93454,10.9865,16.2958,6.64439,30.6732,9.24679,6.44464,10.3213,11.4295,6.49633,30.1004,10.3092,4.97172,70.3573,25.4603
8530,10.2988,21.1761,14.1858,10.493,11.8931,14.7723,6.53667,7.79623,4.09362,6.67216,11.9825,10.5233,9.41099,4.81682,18.3639,30.644,11.1617,5.10179,72.5253,30.9523
8531,10.1734,20.619,25.1343,6.36277,6.03498,5.65542,10.4164,19.9429,6.24217,38.5109,19.4587,11.3794,14.7597,10.5743,6.55371,6.2915,6.62712,6.68207,60.7363,21.5804
8532,9.99589,15.083,10.6771,6.89586,12.3084,11.8553,9.22815,8.15787,5.77364,37.7243,12.0131,20.3484,11.5093,6.34601,46.7815,2.39741,10.1508,5.18235,21.0887,16.7307
8533,5.67509,6.93547,4.55524,13.6694,12.0159,14.8277,12.1874,16.8858,9.11042,9.75377,8.49265,8.21269,14.4889,9.63479,38.7824,1.58179,6.73617,6.92638,40.5763,24.1642
8534,5.75271,19.9152,22.5846,2.43254,6.74308,6.3902,12.4499,7.1218,5.47853,9.34211,16.6274,8.4989,13.5492,12.837,47.2146,15.2883,8.39108,5.18047,71.8858,23.8797
8535,5.87894,13.0787,11.2073,10.301,11.473,14.8367,7.68869,6.28448,7.55274,40.1008,16.0879,4.67085,8.60195,11.7893,35.8387,12.3651,5.91425,5.19771,28.4221,29.7943
8536,10.2132,23.1569,11.4463,6.03809,15.383,14.4081,6.14822,13.9759,2.7693,10.139,23.6503,10.4498,6.77792,11.401,19.4331,15.4239,10.0347,7.56058,18.1255,15.0705
8537,1.09061,20.3079,24.91,7.2667,7.42065,8.47031,9.45799,18.2555,5.48856,40.6283,20.4104,8.59257,14.6804,11.3164,21.5324,26.3684,10.98,8.25998,52.1143,25.945
8538,9.72264,21.046,26.0386,9.20646,12.2688,6.36476,14.0405,20.9446,8.89317,37.3272,9.72434,20.3882,13.6292,11.2166,14.2605,29.2315,8.68309,6.52689,65.6999,24.2237
8539,9.28609,23.8683,7.68039,10.5682,6.73074,5.00997,7.13018,17.8073,6.79178,19.7342,9.96288,6.49192,7.56996,10.6685,24.8465,12.415,6.44852,6.7972,6.12002,16.2721
8540,10.122,20.99,12.4565,15.5362,16.6572,2.3321,7.1103,14.6008,4.78461,22.5355,11.9352,18.0459,9.28513,11.7086,6.54341,7.4328,12.3853,5.23836,48.212,14.2032
8541,5.16437,14.8889,21.5792,15.5516,4.65337,6.8885,13.5536,14.5123,5.42391,42.7493,9.797,8.04838,14.5961,7.74521,6.15659,5.39459,13.5438,5.06719,10.4885,26.517
8542,4.53265,20.9728,20.3563,10.5675,9.14106,10.8166,7.45572,16.5601,4.76922,10.2571,9.64911,11.0432,9.6928,10.6778,6.15746,5.64299,3.37235,5.1873,12.7318,31.5811
8543,9.4227,17.6747,19.9504,6.38783,9.75687,11.8157,12.5977,15.8981,5.29255,20.4165,28.1143,7.1678,10.4106,9.02801,7.44098,28.6674,5.51242,5.55644,11.2341,5.97672
8544,9.98848,3.55097,11.3218,15.8772,11.8282,7.24822,15.8391,15.4583,5.83264,28.9415,19.9391,1.36721,8.31765,12.0728,23.3231,25.1995,6.57405,3.8592,59.5155,8.88548
8545,9.84384,22.5593,11.7396,12.843,17.2636,10.4156,8.99789,13.2436,8.28371,9.9134,9.60944,4.96459,11.9257,8.62888,10.5561,26.5095,11.1951,7.0552,69.2764,18.2203
8546,10.1831,15.8713,2.7327,11.0186,10.1738,6.42114,12.4958,20.7894,6.24104,28.0134,13.7827,16.428,10.1292,10.711,4.09927,25.4571,11.409,6.12782,8.00251,20.537
8547,8.52959,10.3916,7.62959,15.5058,5.16058,10.3706,12.0254,16.927,7.33057,33.7182,10.8215,10.3262,8.6019,6.25839,46.1106,29.2514,12.7745,7.272,42.1823,12.0313
8548,6.07018,18.1148,8.43061,14.8392,9.06469,7.23106,13.2123,16.7897,5.80916,33.9699,9.98166,10.7706,7.59789,6.45895,4.83914,11.0142,11.7803,6.10865,50.0407,16.6399
8549,9.66483,13.6732,14.8183,14.9478,9.08775,13.3201,13.0749,16.3827,6.57841,41.1432,24.5417,10.968,14.4529,12.9161,4.12363,6.27106,11.4413,5.22045,47.7608,27.3796
8550,3.01349,20.5752,11.2538,15.9055,3.56266,15.5381,7.37556,4.08127,4.34361,41.835,21.2392,11.4562,10.8894,10.8572,4.29127,30.8433,11.1512,8.34024,38.6547,25.0877
8551,7.82766,20.1893,7.44902,10.6729,9.27031,9.79366,11.4712,18.486,5.95152,21.4321,29.7619,10.4296,15.0595,10.8181,38.1377,5.86985,6.68537,7.42191,62.3611,23.6832
8552,7.91099,6.89631,5.97936,6.27558,8.91077,7.82821,9.01733,21.8516,5.83576,35.6914,8.43793,16.3048,10.1693,10.6655,2.76925,8.04605,14.4927,5.76384,31.8463,5.54953
8553,9.39455,17.1448,21.6507,10.7602,12.1448,15.6662,5.90237,17.1605,4.95737,34.5901,14.2794,10.8543,7.56717,9.645,6.47493,28.6677,10.5299,7.03989,12.1368,26.5787
8554,10.5452,17.8437,12.7795,15.3062,9.94647,11.5217,12.2932,15.0369,8.80266,33.3659,28.0836,10.6751,12.8732,12.3883,48.9703,28.9654,8.46421,5.07256,28.6214,23.0403
8555,8.93779,4.73604,13.2642,7.32127,14.4964,7.13756,12.0904,15.2206,5.97745,15.6281,17.3286,7.52338,2.83014,8.28165,6.42421,20.2837,6.7217,6.12301,6.63589,23.7991
8556,10.7183,3.13631,7.69362,11.8193,11.8541,16.8007,4.58956,20.1731,11.0302,24.7624,10.38,10.0186,14.6218,10.1474,16.2817,5.80598,12.8973,5.21103,7.11429,12.0498
8557,9.21995,2.75965,5.31715,13.4781,13.367,16.53,5.79539,14.2113,1.89666,30.7623,10.0577,10.8434,7.41668,12.1216,21.7884,13.8925,6.16908,5.69258,53.2152,6.9783
8558,6.12335,6.2741,15.5381,7.18644,13.2512,5.96064,13.045,17.0303,5.03061,31.6237,8.9893,8.96706,14.7141,10.9773,3.29853,25.0939,11.1566,7.85447,21.5058,22.1341
8559,8.95968,15.9862,10.7413,10.8058,11.6575,12.6235,8.53799,16.4783,5.23973,27.4237,24.0486,11.1421,1.7679,13.1118,44.2365,19.5941,11.5679,7.65212,42.265,14.616
