NodeNo,A.melanoleuca,C.dingo,D.marsupialis,E.barbara,L.pardalis,MeanShape,P.lotor,P.uncia,PC1.max,PC1.min,PC2.max,PC2.min,S.harrisii,U.arctos,V.vulpes,V.zibetha
6133,8.0124,6.13111,12.1605,5.88211,3.84835,14.7933,36.8851,2.61143,9.69088,8.51453,5.90053,37.9805,4.57219,117.167,28.8053,5.14562
6134,3.6225,9.49971,4.55996,31.5073,17.4236,6.86781,6.84225,2.84416,2.18815,53.9792,2.89145,23.3324,1.47179,4.80972,35.3306,9.49834
6135,108.65,7.53718,3.54387,21.3069,16.1882,6.68845,2.9816,9.89118,10.8482,10.3545,8.80679,6.49647,74.1637,7.45989,24.8976,29.5546
6136,108.844,7.18241,11.6702,2.01075,3.43171,13.217,3.2731,9.60394,1.57478,147.932,5.18925,7.41333,5.1081,5.76562,66.0427,15.3642
6137,36.5122,18.6902,12.3957,7.53891,1.54421,13.6887,8.9779,2.93537,8.67669,30.4789,4.71749,9.15365,44.2044,42.4344,13.3051,18.3864
6138,30.6614,6.05685,12.2589,7.47836,16.4178,8.48799,30.7578,8.48845,2.98153,34.8907,2.26109,0.979285,4.50209,7.24609,13.4208,6.70354
6139,4.48735,27.5395,8.07562,24.5461,2.46039,9.83012,0.827791,11.1431,3.88781,64.9905,7.00052,22.8369,4.67462,7.19785,15.7597,3.1487
6140,16.7802,6.08451,10.5148,4.18647,34.1556,6.64301,17.1201,10.0986,2.56266,35.6065,4.99952,13.6866,3.42983,10.3093,10.6206,19.46
6141,12.2858,40.9308,5.22346,4.77441,15.5816,12.534,3.17398,196.181,65.1299,8.78933,4.14647,7.73329,10.8287,65.4203,6.21691,16.2006
6142,6.6753,13.6359,9.77199,10.6632,31.9385,30.5683,10.8808,33.7056,2.27239,9.66212,5.75092,4.75369,13.5408,4.05296,16.2835,3.2061
6143,2.73472,6.97677,11.1504,10.0787,6.22637,20.7807,14.7866,9.66584,4.09425,29.0596,6.04152,57.4321,4.62893,30.813,63.851,11.8246
6144,2.59996,5.96884,11.6497,19.8694,5.81304,91.4823,47.7276,11.1908,5.56801,155.469,3.23468,4.21867,10.2891,17.2836,9.79224,19.8108
6145,11.2354,41.1632,8.88671,11.5421,9.90113,6.53664,20.3571,15.2038,4.97112,24.7771,8.6191,10.1103,22.3958,26.4544,27.9717,40.6409
6146,3.05498,11.2941,5.47946,14.3499,8.33817,2.17167,3.25697,44.8121,17.2484,13.4873,1.70961,3.60515,3.57805,18.7656,8.12679,16.0011
6147,14.5894,20.9256,6.24343,5.93021,39.1511,1.13783,7.71086,87.2181,4.63742,15.7973,3.19126,78.319,7.81946,2.87187,68.8414,18.2884
6148,7.35412,17.3274,4.34583,4.22052,2.83807,3.57712,15.5353,2.83769,2.30594,16.688,5.96457,21.2488,3.53868,4.10658,24.3205,3.98361
6149,2.7769,9.33243,5.07698,18.1224,1.90456,13.737,28.0722,2.44433,83.0034,33.7609,7.76871,9.9554,21.3488,8.04424,15.1777,18.394
6150,2.64413,12.3042,12.7694,27.7704,27.3176,14.3011,12.1622,198.813,7.3799,16.7541,3.51009,1.65819,4.77258,3.98562,38.7644,17.0704
6151,5.71221,41.0215,4.3964,20.3948,8.20634,8.71983,4.865,10.5474,2.72681,10.4351,5.70319,148.041,36.11,4.36156,12.1894,19.0103
6152,20.0003,6.13949,9.01981,14.2114,15.1852,4.38088,10.6587,19.5888,19.3569,25.7718,7.53255,107.026,7.36841,10.8031,36.3733,15.0545
6153,11.6339,12.2294,9.7079,6.9364,13.2714,14.4776,9.29592,37.64,6.74892,5.79195,2.80575,27.8638,2.77816,3.19998,21.4091,18.3028
6154,2.76778,11.9222,8.98128,14.451,8.17803,43.5851,9.13585,8.15339,6.03894,54.7839,3.12781,2.96712,4.88342,3.23392,33.3771,20.3562
6155,4.5994,34.965,7.90293,6.81372,8.37778,18.0038,3.8585,9.75758,7.16861,16.2664,17.0269,4.82358,4.42333,2.94942,32.6773,17.9684
6156,17.476,7.3437,8.28149,137.881,10.8417,5.70803,8.2419,55.1216,6.76458,12.675,8.70095,7.40055,4.62942,6.62765,9.80426,26.3285
6157,27.5579,12.4238,11.3143,6.41197,33.8519,16.7634,3.08591,5.11567,6.60546,16.8585,5.95332,63.692,3.65604,4.74725,5.06889,17.1296
6158,29.2079,12.2592,10.1234,12.8724,7.72853,3.85691,11.0652,19.0963,36.6795,21.4155,5.83271,6.61182,2.98877,3.41309,30.919,22.2026
6159,3.14496,14.6731,10.5108,9.81421,7.3755,26.2103,4.14352,12.9163,4.44593,38.6457,3.35941,131.681,4.93763,16.3051,23.0096,27.2157
6160,3.59262,2.69861,10.1761,39.673,7.67917,7.91837,60.989,59.0576,11.3707,104.73,3.77739,16.6373,24.8003,3.89387,8.56673,5.71151
6161,4.11559,29.7002,1.76638,4.99604,8.16031,9.80559,9.77879,10.2221,6.32482,22.7356,5.5094,20.1417,2.75812,4.06342,9.28684,15.7166
6162,31.5841,30.4794,9.13178,42.2851,4.5592,8.35046,9.2104,0.761154,6.37752,16.7484,5.03796,59.9729,4.59425,31.9218,36.9279,9.8896
6163,9.99753,12.1558,8.71204,25.3583,1.65082,6.74725,65.6776,11.0129,2.17207,18.7228,3.73712,7.72124,14.6568,3.98138,26.4071,3.99104
6164,4.40802,13.812,8.94849,3.79371,7.88017,13.9698,6.20889,13.0461,5.09738,16.5487,6.31091,4.57995,15.7107,8.80689,4.91701,15.3771
6165,9.30757,6.87526,5.29179,47.4279,24.4239,4.28705,8.35305,9.70916,6.81875,30.754,5.56221,17.9514,16.7747,3.42642,31.8559,16.3235
6166,114.154,13.7251,11.939,2.94958,60.3073,7.17207,4.35293,63.141,4.32694,10.7047,1.44671,32.1579,2.95169,4.7878,59.1538,24.1053
6167,28.4153,9.82335,9.90157,38.1153,6.54817,7.95499,9.14559,10.3009,6.91502,15.1643,4.5508,29.1455,7.51914,50.237,38.8371,13.3296
6168,3.27568,6.60726,8.5368,3.64197,8.113,20.9343,2.00793,47.3011,4.97307,17.3942,6.24783,8.11154,3.79653,8.65112,11.9398,4.82322
6169,5.28347,7.14052,5.36791,15.4087,8.25921,10.3799,5.47305,3.1132,18.3023,17.3059,4.23569,67.7065,77.2261,5.97074,33.984,25.4194
6170,15.4295,10.897,12.3992,7.42497,2.33079,5.88118,57.2229,10.8227,81.5355,13.1078,4.81921,9.54052,15.4461,13.9256,21.8914,10.201
6171,31.3084,8.95898,10.456,5.96559,13.557,3.456,13.1166,8.81263,22.9596,9.28885,6.44727,7.33615,2.72547,4.29681,24.8229,16.4666
6172,7.89937,5.87957,5.81374,13.2262,20.9927,50.8007,9.05442,5.90362,3.34297,31.6922,1.81146,7.33667,2.07395,29.2228,33.366,32.4021
6173,5.14057,12.2383,10.8733,7.72286,3.40889,10.6344,119.215,11.008,6.32178,49.2374,6.8847,7.41778,133.255,3.10592,12.2687,15.7669
6174,2.93602,6.66007,8.18642,6.01226,22.3916,2.57382,14.1583,11.8834,7.33751,16.5034,12.8022,2.80502,4.65095,23.0824,5.40586,17.9617
6175,142.135,36.5162,13.4004,6.53814,29.612,17.3541,9.17308,22.2918,22.2587,10.8766,2.32506,26.9391,3.21875,15.3528,10.7474,18.3862
6176,4.58285,6.66799,12.095,1.593,23.5199,5.72182,40.8112,21.3131,2.20626,9.23728,5.41443,3.20368,161.315,111.79,3.82752,5.37656
6177,2.20422,8.48681,8.07061,6.33314,59.571,4.08001,32.9913,36.4192,6.99791,9.86912,6.00353,9.95786,4.72941,10.7225,11.0768,18.0289
6178,4.04413,8.41024,8.13882,4.12505,7.52393,7.82752,28.2435,10.9995,80.237,21.3457,2.60854,33.992,3.36608,2.84169,23.5226,8.0593
6179,4.20294,17.1272,9.86692,6.03703,38.0517,7.11098,11.5931,10.6639,16.8857,36.2784,6.62079,5.8971,1.15394,21.4809,14.2958,40.7188
6180,3.26257,8.8527,12.9976,8.52559,11.0834,8.90042,9.1362,51.9133,2.70504,16.7876,5.65149,137.684,10.5185,5.55314,3.76284,7.55985
6181,9.0267,16.6803,3.97058,7.00123,2.69952,3.50688,2.8527,10.0743,3.10176,20.7339,1.82286,42.6275,2.80678,3.1881,34.5944,4.13122
6182,6.17977,15.5987,5.03579,4.04502,2.52877,14.3807,80.693,0.891723,3.91406,17.2165,4.72795,2.30923,50.7197,13.4123,17.0183,17.41
6183,78.0589,6.02652,9.2606,18.563,3.76234,9.10039,14.4991,104.788,5.7149,41.7972,5.02404,5.81395,4.5052,7.95169,8.6235,27.4065
6184,5.41302,21.939,3.94922,4.28446,8.35201,5.15664,11.2684,13.3415,8.50249,19.8648,5.67044,12.8366,9.18644,3.89332,11.4902,16.4036
6185,2.98814,6.31887,7.90631,3.54278,0.748292,14.1252,141.743,4.57531,66.0735,12.7343,6.15752,4.43855,3.99373,4.23341,112.547,17.6391
6186,4.06645,6.15194,28.6387,14.2395,3.13354,4.38413,0.567521,3.35696,13.4375,41.0334,4.84686,6.60519,4.50745,2.70118,12.3984,15.8648
6187,2.90369,23.1028,6.73116,11.6564,3.35455,13.106,9.20043,12.0497,3.87927,21.8776,7.13692,24.9518,4.70717,4.67994,28.4425,11.2036
6188,1.69317,26.7556,11.5141,28.226,13.1009,8.13946,4.11167,10.4803,5.07691,13.2811,4.54158,6.78373,6.63352,3.79508,7.7496,24.2302
6189,29.9921,41.0597,11.4142,14.4035,12.0805,8.97353,63.1637,1.95485,3.32981,61.6707,6.02722,26.1562,2.88735,4.11709,31.6627,16.1179
6190,3.02456,11.2803,2.16279,6.15103,7.93151,7.86388,23.4184,1.50397,4.62871,16.8061,6.92368,11.7853,8.81693,19.8921,36.1473,4.22508
6191,32.8175,15.3096,18.7417,7.57518,47.3079,8.11884,5.76045,3.75641,11.4148,16.6886,8.776,14.8292,203.533,4.34444,36.8589,13.3378
6192,10.2965,12.8063,5.00765,67.8378,3.9981,25.6649,15.2429,3.6009,5.38239,18.6957,5.51111,3.03945,2.88474,24.308,21.4258,17.7438
6193,30.6359,8.73629,12.4915,33.5396,10.7178,13.6488,10.0555,10.0687,2.16223,93.287,6.00062,8.02122,5.69274,27.8599,29.4263,17.9937
6194,3.49857,7.24183,8.2576,19.6331,9.61757,4.74869,9.47808,133.635,0.669087,5.54893,5.57281,5.36787,9.81505,12.638,35.8704,21.7336
6195,4.39125,8.67314,7.88983,72.1192,47.0161,7.53205,9.31677,34.7222,4.4992,11.2374,5.81455,6.88129,6.00344,3.07676,31.9344,18.1881
6196,7.60881,12.6908,4.67583,30.3396,26.056,6.62412,9.24529,29.6333,9.3343,44.9644,6.17718,4.3843,40.0052,4.28794,18.6222,15.8361
6197,121.454,10.0203,5.80744,12.4691,10.4213,22.6247,14.5426,11.6586,3.47091,53.6063,4.741,5.05679,3.68253,9.54634,12.361,16.0452
6198,6.04493,8.85556,2.80988,3.61684,10.2898,8.5872,4.24553,6.89887,4.68706,86.6985,5.50532,46.5001,6.49638,4.0814,9.21666,17.188
6199,13.9774,6.21338,12.6436,3.55867,7.8774,6.75779,39.9662,9.91378,2.17872,28.6822,6.34349,7.47655,7.64473,5.10797,14.3097,10.5621
6200,50.0117,5.59991,5.48266,17.0527,4.00146,3.44571,3.60875,19.8759,9.36943,19.6723,1.82539,3.67175,4.15798,3.45189,5.07973,20.1375
6201,13.6671,12.929,7.14628,22.4245,0.523429,7.77139,18.2959,4.45827,4.32434,12.2694,7.12061,49.1634,4.36737,4.20689,19.7434,3.22863
6202,2.29049,12.0816,1.46003,102.302,14.6806,3.42169,20.3515,22.6304,71.2343,17.488,4.95839,5.69235,0.782995,4.49693,24.2329,4.29366
6203,4.07492,9.38376,9.22621,6.21759,17.3941,7.67249,8.69489,39.9946,1.58629,36.5358,3.13372,2.87315,10.0103,49.5614,6.95992,19.5842
6204,11.4942,6.01449,4.45128,12.1497,3.00187,11.2707,131.908,7.34276,6.76677,15.6122,4.13943,3.4942,4.12047,6.66732,13.1187,18.7192
6205,3.95132,9.6028,13.2785,97.5692,67.8218,110.645,2.87211,40.0954,6.87909,39.1435,1.78563,6.74427,4.638,107.928,46.6744,10.3582
6206,18.4225,21.6178,9.35911,6.80365,2.13467,3.90443,17.8275,46.8098,2.46703,9.51542,5.32876,87.5157,4.93254,3.00186,17.6399,16.2824
6207,3.88582,9.30326,12.7036,5.7229,1.82786,6.69999,6.0482,11.1297,6.5501,15.4896,6.14806,6.16938,7.29899,36.3662,5.6662,12.2741
6208,2.87169,5.94259,8.89393,18.7919,8.53503,12.7485,45.6706,30.3885,19,33.1633,3.6337,7.71629,2.77668,7.65561,25.6323,18.4304
6209,40.6107,6.33785,11.7831,7.46282,8.80241,15.9339,50.3909,2.41604,7.47205,23.197,5.78613,10.4941,26.5742,12.6097,14.2322,21.3152
6210,3.95876,6.83098,13.1877,5.95533,7.88289,8.26762,24.0052,10.7824,1.85686,29.3013,5.40579,6.4281,15.2843,14.6736,14.379,16.1631
6211,110.709,4.52563,10.6403,19.7114,13.1751,12.455,26.1497,33.0137,4.79787,72.3751,2.66392,2.83458,4.79351,0.917541,7.16777,14.6916
6212,4.85956,3.28256,4.4337,5.03298,2.6963,13.4559,15.9361,192.477,5.40539,8.4719,7.81792,12.2637,3.39507,59.5833,31.3982,3.05914
6213,3.02232,7.75351,11.2943,12.431,1.18647,6.67495,5.89298,16.0977,5.14585,22.0791,3.57335,25.4062,2.40702,25.7625,33.8509,15.2793
6214,2.6964,28.9272,4.96031,6.68189,8.27151,7.47356,2.84503,10.0141,4.30118,80.7805,4.38805,44.0727,2.77038,4.29519,29.4202,25.0354
6215,3.80989,7.82948,10.2587,5.59797,8.3133,7.27953,8.92884,12.3615,5.48531,36.8842,4.80105,3.28587,4.96209,14.5651,34.4457,20.2964
6216,12.4971,12.0384,12.938,17.6602,7.1814,10.214,3.67959,68.6602,3.84966,9.95785,6.39666,3.99178,47.7875,19.8486,5.60003,3.55306
6217,2.66478,19.6994,12.4325,5.16021,8.36432,14.547,10.3952,85.4016,5.90158,98.3193,4.68876,40.8139,27.6486,4.2894,35.5687,7.82423
6218,12.0176,6.16042,13.0193,3.74991,28.1861,4.64453,3.57288,9.68398,6.83323,8.68822,3.89793,7.07863,5.07533,33.7162,34.1282,9.68158
6219,21.2144,17.8425,6.90207,55.733,5.36597,17.9064,13.0794,166.192,2.43051,32.178,5.67528,9.66674,17.7873,109.709,4.63882,17.3086
6220,9.61601,15.3402,5.31397,96.3891,20.862,2.3018,8.86411,12.2056,2.8616,11.8681,5.8899,5.73058,3.27489,18.2111,15.204,28.2651
6221,3.67609,5.69388,4.85309,6.35045,16.8884,110.598,9.02588,14.6734,1.07299,16.442,5.77669,14.5981,12.1922,10.3181,33.4011,19.485
6222,28.0803,10.7326,7.68332,6.99864,2.31434,2.89817,25.022,12.3597,2.15787,23.2913,6.52458,7.64391,4.68369,10.3302,13.4501,15.255
6223,26.0047,9.72905,12.8658,5.15652,2.19591,12.8204,0.969134,55.6368,6.7936,20.0958,6.18169,21.6362,2.70592,22.3992,14.1994,4.66403
6224,2.61002,37.3472,16.8807,6.19335,7.80367,5.90383,4.4387,1.1033,2.17981,5.94337,5.23219,4.41297,30.1916,4.32985,20.8202,19.1228
6225,3.38607,8.64147,12.5362,7.23254,8.97545,20.5008,123.694,7.14937,7.7307,16.4172,1.2797,7.7024,5.20087,4.00645,6.99695,23.9873
6226,3.42761,36.6416,8.36093,12.9916,10.8059,5.36638,8.81246,72.493,19.3383,25.2323,3.27694,20.7682,8.13318,11.5921,11.5555,3.33893
6227,2.86712,6.50606,10.7333,3.54382,82.8957,140.554,12.3226,208.455,3.551,18.3084,5.76135,72.1954,30.6682,4.08415,75.3104,16.4463
6228,2.76978,38.4892,15.3705,6.18455,14.5405,12.6322,19.7164,12.3482,4.12245,19.0245,1.16324,7.99818,168.015,4.46127,18.9019,4.63459
6229,3.81967,37.4156,11.4224,1.86037,1.38162,5.63689,23.1066,12.2522,6.36571,19.5336,5.06252,124.531,53.5249,1.78944,41.6536,17.0083
6230,8.7772,12.3031,12.1817,4.58267,41.4466,7.38783,11.1407,6.77478,7.95384,18.0696,5.09543,29.4667,6.719,4.05842,22.4507,8.62411
6231,31.7492,24.4155,5.49346,6.69723,51.5285,14.8242,10.6062,12.3517,2.22844,48.1384,3.87609,165.372,43.4881,4.04587,31.6247,14.77
6232,6.91107,6.85488,11.4486,13.6068,40.7924,6.44273,15.8971,12.0914,15.4132,14.0737,5.93957,7.59438,7.24672,3.9609,10.6453,26.8291
6233,9.13992,13.4904,8.29977,7.17933,5.3398,12.9453,20.211,230.186,3.75037,16.3103,3.03715,2.81047,5.6263,4.16213,10.0392,26.055
6234,23.021,23.8682,11.4308,12.4262,21.3312,6.71331,15.298,6.50045,5.06415,13.3509,5.65523,3.97676,5.72995,41.024,104.013,17.7146
6235,8.65997,7.07715,11.0861,35.6911,38.9729,8.74329,13.8202,28.6513,11.9698,19.481,3.45689,8.87928,25.7228,35.3372,12.3013,19.2054
6236,5.18387,27.6033,5.28518,8.80839,3.69976,3.71981,2.95457,1.67328,8.40175,44.6827,6.36752,5.81173,2.89666,2.98896,36.7202,15.5001
6237,2.66209,8.1184,8.32426,19.5681,5.67325,17.1333,8.87183,17.1771,6.56299,33.0026,1.35855,36.9714,98.246,16.8211,26.2833,6.7816
6238,6.63918,10.4097,6.40274,5.42659,7.34446,9.02013,8.90063,19.6332,5.23533,11.6968,5.63235,11.9985,149.036,39.7388,32.7421,15.4158
6239,16.6927,24.9766,11.0402,8.4786,6.62763,36.6733,77.029,17.3657,12.9473,51.7895,5.41379,124.207,11.4478,19.2786,13.3947,16.1336
6240,1.38024,6.22439,8.19701,12.2339,8.2699,10.044,9.11353,4.08072,9.3019,20.683,6.10797,3.19299,1.27357,4.18975,30.1901,26.3982
6241,47.359,11.9205,2.77715,16.561,11.9935,68.6344,19.0627,5.72405,7.4113,8.52474,6.98857,6.63523,4.73479,2.85544,21.5819,18.0493
6242,11.4396,18.6443,1.84077,7.35922,19.6735,100.342,25.9016,9.8874,10.83,16.3125,6.59451,12.1808,1.36622,143.55,7.51556,17.368
6243,3.39705,26.5627,4.51159,1.3199,3.60169,8.02372,25.3091,20.1907,2.79944,18.4782,3.66554,19.0662,4.43874,26.4287,14.2088,18.6098
6244,4.24127,33.1832,4.62409,37.8291,4.67155,19.179,7.03629,2.70202,6.222,34.17,3.98056,24.5915,9.38733,9.91767,23.3618,14.925
6245,12.8149,7.54921,7.89916,11.3005,10.1833,5.72571,12.1055,10.5632,10.5912,115.215,6.49087,4.51536,4.69934,10.8182,14.1128,16.0174
6246,121.641,25.6401,5.72594,20.6277,19.2057,27.6335,31.6501,10.8959,9.43237,14.5623,5.63821,5.52257,12.4863,4.46742,32.1119,13.3843
6247,17.7324,14.171,6.78687,5.87726,28.2778,10.2124,8.80459,12.2211,4.2403,58.4871,4.72658,7.65179,64.1089,3.00865,12.8077,5.04449
6248,2.79278,7.51349,11.3015,5.9214,18.4343,98.4032,20.6438,6.33117,2.04263,26.9008,5.95005,24.0587,28.7855,43.3823,8.89527,44.3246
6249,38.2862,12.9297,5.34288,3.88125,6.89967,5.34693,11.3594,119.024,25.7709,20.901,6.68948,11.3792,4.61273,4.07483,14.2237,14.6719
6250,110.071,18.9213,1.14882,48.0257,1.2996,29.8635,9.32791,12.5277,28.1659,16.216,4.49281,15.6856,128.007,45.6885,15.6754,16.7168
6251,2.70656,7.90957,10.1673,3.50739,22.525,3.18362,1.5601,2.18375,6.1454,114.439,3.2205,8.66806,34.74,9.27036,43.2926,16.0688
6252,14.2009,31.1801,17.3946,10.2309,12.2922,3.35003,8.78198,9.45117,3.87628,29.9804,0.929964,4.14276,7.47926,5.95489,15.1055,15.2667
6253,5.10067,39.8246,10.2757,97.405,2.03523,3.43344,9.06332,3.30711,23.0716,21.0237,7.61571,6.33153,24.7589,2.52319,13.0895,16.3259
6254,4.39928,9.12483,13.145,6.01216,8.41356,1.29863,38.8238,25.6891,2.29992,15.735,5.89032,12.4918,82.5382,2.80767,35.6323,16.8991
6255,24.5918,8.80139,10.5178,5.07573,4.5046,34.3477,5.68519,36.6918,38.3159,12.8579,6.28615,60.2654,4.47699,3.63095,51.4232,11.9441
6256,21.8801,13.0255,6.52652,111.78,2.15627,8.99027,12.1056,4.81532,10.2862,75.2996,8.42033,97.0025,20.1184,4.08775,44.0271,14.6421
6257,3.15123,6.33797,11.0834,4.41104,2.20381,3.31757,0.697805,12.8699,13.5837,16.4023,2.67421,3.56595,2.19908,4.05586,105.504,21.7069
6258,6.76271,11.131,5.66272,6.25178,2.41666,19.6458,75.1924,207.182,3.26523,35.28,5.39586,19.4035,6.36215,3.44171,17.2891,17.9464
6259,8.40764,8.09832,7.68396,8.95718,3.04821,3.12293,56.6026,24.4121,8.83617,38.2214,3.66677,6.63978,3.19457,3.96043,10.3429,19.6906
6260,20.9224,13.1399,12.2865,6.01137,58.0652,20.6292,1.83043,9.80616,6.47203,42.6157,7.70767,5.82358,37.5264,9.22427,5.95113,16.1103
6261,2.41804,15.2861,15.6477,7.96476,2.76952,10.3902,27.5707,203.729,0.709249,11.0441,5.79664,38.9372,4.78463,4.49709,7.59123,21.2971
6262,18.4255,22.3733,5.28623,6.29799,18.1933,6.61927,3.26056,192.857,6.54327,12.6829,5.70514,7.62247,4.78604,78.7121,19.47,8.98233
6263,5.41957,6.75575,12.4545,1.43162,2.33153,41.4105,21.4949,9.51524,7.61069,57.1393,23.483,35.7634,7.59019,3.69249,95.9914,19.0733
6264,7.97249,39.6892,8.29405,23.3419,8.79908,7.67124,16.226,9.71648,7.02313,28.9748,1.88034,120.842,22.1274,16.658,27.3663,17.1431
6265,9.39153,28.6235,9.42556,13.8651,80.9401,4.89366,9.841,107.853,2.14452,17.5184,5.62422,7.64407,10.1182,3.4276,26.8497,3.52747
6266,137.09,7.77021,5.09768,3.93335,17.0359,15.2607,35.1616,13.945,19.4513,22.2155,5.01695,46.5855,20.7797,2.85984,109.092,20.5543
6267,15.8445,38.9038,7.03496,3.45803,15.7969,7.58516,111.15,10.6845,14.1858,29.1104,7.56025,8.34144,14.225,52.4984,13.0567,14.9583
6268,5.69189,5.75756,8.35636,9.53561,5.39348,31.8686,9.30033,32.1695,2.54994,8.60684,1.88099,3.18812,6.77249,6.82306,33.7748,15.2175
6269,25.9296,8.08394,4.64843,6.49179,9.02223,10.9912,4.75808,3.08242,4.22258,20.2314,7.86418,5.93624,4.21135,11.6095,32.0889,17.6741
6270,3.15298,12.0317,2.44854,6.55988,8.41984,7.08769,18.9218,0.629652,1.31961,16.9206,5.96596,55.0298,6.0252,4.15739,9.12487,3.7018
6271,3.48025,20.3869,11.8441,12.0834,43.7739,13.6701,9.36231,24.3609,5.26732,7.2933,4.50334,74.5408,2.74481,5.30182,31.0882,17.883
6272,19.2115,11.5306,12.7141,15.0297,9.50707,10.3986,7.02837,24.3661,5.47006,16.1441,3.04023,5.37835,21.7364,4.89358,4.19395,18.4303
6273,10.7257,5.81148,1.26076,3.72624,29.7614,15.3782,10.1515,49.583,3.01919,8.46244,4.96317,7.34199,13.1012,80.7649,8.16519,5.43326
6274,5.87302,11.4881,12.0606,8.30078,12.1652,49.6511,44.491,0.759237,2.52074,14.1309,7.97158,17.204,126.553,33.2121,9.64215,13.1397
6275,4.13743,5.81287,11.3929,7.25671,14.1906,125.943,0.695192,20.0052,4.31991,8.49603,8.03241,80.5699,11.1522,3.01846,5.35418,17.1573
6276,4.12744,14.7977,7.33045,6.89677,5.79682,33.2826,9.1248,12.3542,7.12823,30.8218,5.2697,5.18428,18.4358,8.17618,11.2402,16.6066
6277,12.1711,12.6242,5.01121,8.99932,8.99422,16.287,3.11477,11.3703,101.829,20.0881,6.62945,5.81636,5.4518,149.544,18.0223,22.6154
6278,5.90448,11.9847,5.3892,11.627,0.900666,9.71406,8.07919,26.3886,0.940383,24.9119,4.98286,5.84735,3.0647,13.4716,11.197,16.7715
6279,3.49228,8.38365,8.726,91.7698,8.70072,16.2659,96.6158,43.8948,5.93699,33.7896,5.44618,2.81532,42.1017,38.5669,50.5974,23.2972
6280,3.03566,5.98909,8.84723,25.6992,17.367,6.80899,3.54601,32.4247,9.33346,8.34844,1.16809,3.77074,5.0276,4.36744,35.7603,16.9067
6281,14.9175,34.4426,6.43317,10.5937,31.6583,18.264,6.4179,5.26151,2.28183,119.278,4.48238,5.80365,57.5565,22.2188,5.69851,2.9739
6282,7.57592,12.3977,5.43733,10.1767,8.32453,3.37802,8.98518,10.0032,65.5235,46.7169,4.47852,11.2688,4.67338,57.6455,32.2689,7.04199
6283,4.69681,32.1495,7.90599,6.37429,8.11713,30.631,11.1315,70.2261,6.73617,5.3475,4.24114,3.91331,1.99994,4.23472,12.0064,18.1951
6284,4.38577,6.29885,4.28338,17.4363,6.92157,102.819,29.4089,10.1112,19.9339,33.9235,14.2593,9.22641,2.734,4.38231,6.62074,2.89705
6285,28.7772,10.2322,3.3497,30.9274,25.0367,6.78782,26.9347,12.1504,3.60481,31.1138,4.41172,132.746,4.33274,4.7745,44.9605,4.12926
6286,120.586,4.4089,3.61761,9.37034,3.17772,3.35465,9.26647,14.3935,4.63771,67.4202,8.84463,10.9548,4.81374,27.039,34.5949,21.2676
6287,15.7383,6.35982,5.94256,6.67858,8.53567,3.29166,10.9168,28.8747,6.69265,13.1706,5.813,10.908,65.2312,18.0838,10.2471,4.42997
6288,122.45,17.9266,9.63815,14.816,1.98468,25.8554,12.6509,22.9285,3.41334,20.9397,8.07646,7.64308,4.61173,129.922,10.3873,24.4172
6289,4.46803,5.78056,8.87831,12.2228,8.305,13.5365,34.9789,11.6394,2.85602,29.2747,7.02777,2.94298,3.73759,3.92431,14.8937,13.8742
6290,125.229,8.3353,4.59082,52.3925,6.1321,1.96317,5.12136,9.72358,2.37905,40.3743,4.82612,12.3547,39.1802,5.31163,16.8561,16.6538
6291,2.75319,15.9441,9.58097,5.81173,16.64,10.8426,16.6759,2.39207,5.11567,8.46438,4.92002,7.92825,4.04786,2.83208,74.2182,19.6789
6292,35.6623,5.91328,8.34729,3.44388,15.3502,18.4811,9.30493,13.5208,7.85441,8.36688,6.53606,10.2048,4.92287,4.14619,8.17515,10.3327
6293,28.1751,31.5579,12.6199,7.28354,8.42626,3.28595,2.89189,15.3874,5.10138,60.683,5.26668,3.54582,2.80819,8.35254,35.3839,4.96595
6294,6.39463,13.6166,10.3911,6.61916,37.1588,5.25527,4.77667,2.84157,18.4192,27.1423,6.69733,7.27642,5.3565,22.5991,28.0847,14.0763
6295,4.0089,8.17344,11.3971,3.98295,10.4642,58.6172,53.4839,1.26528,17.2556,18.2436,5.71677,5.39526,16.1937,8.96729,28.234,3.33342
6296,34.8554,14.1814,10.0447,4.46691,14.3258,6.67405,43.9397,9.93573,5.13781,9.41005,3.61713,7.59092,10.0313,4.20449,14.7966,25.7798
6297,2.922,7.40001,11.0018,6.01278,7.64385,14.4258,2.12411,2.34079,11.11,24.5434,6.22061,5.02225,144.888,15.7827,5.01709,45.9819
6298,3.95806,6.32028,9.53601,107.19,86.3714,12.8124,9.31204,38.0897,3.72476,14.9671,2.30441,131.486,4.32059,4.09536,35.0899,18.8915
6299,7.01196,15.2927,8.24646,5.85818,57.1079,4.99773,32.801,10.9304,81.7368,34.2663,5.19891,41.3909,33.307,5.76464,12.0217,20.2411
6300,1.94753,34.4795,4.33222,24.8092,10.4456,3.28857,2.49232,9.95888,3.0563,34.8016,7.12047,28.4297,3.26887,4.46351,21.2174,14.646
6301,19.6467,38.4477,8.52496,17.0717,2.36956,13.5088,6.35707,21.4446,116.812,53.4885,0.844288,45.3559,1.01314,7.77695,24.0953,7.90013
